year,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol_vdem,pf_rol,pf_ss_homicide,pf_ss_homicide_data,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_violent_data,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_fatalities_data,pf_ss_disappearances_injuries,pf_ss_disappearances_injuries_data,pf_ss_disappearances_torture,pf_ss_killings,pf_ss_disappearances,pf_ss,pf_movement_vdem_foreign,pf_movement_vdem_men,pf_movement_vdem_women,pf_movement_vdem,pf_movement_cld,pf_movement,pf_religion_freedom_vdem,pf_religion_freedom_cld,pf_religion_freedom,pf_religion_suppression,pf_religion,pf_assembly_entry,pf_assembly_freedom_house,pf_assembly_freedom_bti,pf_assembly_freedom_cld,pf_assembly_freedom,pf_assembly_parties_barriers,pf_assembly_parties_bans,pf_assembly_parties_auton,pf_assembly_parties,pf_assembly_civil,pf_assembly,pf_expression_direct_killed,pf_expression_direct_killed_data,pf_expression_direct_jailed,pf_expression_direct_jailed_data,pf_expression_direct,pf_expression_vdem_cultural,pf_expression_vdem_harass,pf_expression_vdem_gov,pf_expression_vdem_internet,pf_expression_vdem_selfcens,pf_expression_vdem,pf_expression_house,pf_expression_bti,pf_expression_cld,pf_expression,pf_identity_same_m,pf_identity_same_f,pf_identity_same,pf_identity_divorce,pf_identity_inheritance_widows,pf_identity_inheritance_daughters,pf_identity_inheritance,pf_identity_fgm,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_consumption_data,ef_government_transfers,ef_government_transfers_data,ef_government_investment,ef_government_investment_data,ef_government_tax_income,ef_government_tax_income_data,ef_government_tax_payroll,ef_government_tax_payroll_data,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_regulatory,ef_legal_police,ef_gender,ef_legal,ef_money_growth,ef_money_growth_data,ef_money_sd,ef_money_sd_data,ef_money_inflation,ef_money_inflation_data,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_revenue_data,ef_trade_tariffs_mean,ef_trade_tariffs_mean_data,ef_trade_tariffs_sd,ef_trade_tariffs_sd_data,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_open,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_burden,ef_regulation_business_start,ef_regulation_business_impartial,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank
2020,Madagascar,Sub-Saharan Africa,6.47,105,3,3.187121759,4.474001024,3.281620928,5.469877216,3.630231865,7.765475399,7.686764627,10,10,0,7.5,10,0,10,0,6.25,7.215,8.709285714,8.237380557,7.645,8.785,8.845,8.425,3.333333333,5.879166667,8.275,6.666666667,7.470833333,9.13,8.300416667,9.42,5,4.444444444,3.333333333,4.259259259,9.21,9.86,8.42,9.163333333,9.0075,7.962523148,10,0,10,0,10,6.485,4.7575,6.6625,9.64,5.84,6.677,5,3.333333333,3.333333333,5.668733333,10,10,10,2.5,,,7.5,10,7.5,6.74,93,6.1,19.26,9.21253406,3.39,7.822857143,22.62,10,20,7,34,8.5,7.1,7.747078241,4.104204076,3.236070649,3.678795277,1.666666667,4.344833333,2.958421922,5.151675115,2.5,0.764705882,3.048602982,8.548637229,7.256813855,9.365105358,1.587236605,9.1596,4.202,5,8.018335647,7.986666667,3.02,7.68,11.6,7.2624,6.844,7.643022222,4.828660488,5.089130879,4.958895683,10,1.64345175,0.769230769,0,0.804227507,5.851536353,10,5.071568742,6,7.023856247,0,4.488304058,7.222222487,8,7.12202071,1,4.638757876,3.125,2.888888889,9.42663288,3.7925,7.691379174,7.948693256,5.812182367,5.824932163,6.1,127
2020,Malawi,Sub-Saharan Africa,6.89,79,2,4.960007753,5.610991702,4.430532769,7.089275731,5.269503448,9.476744186,1.8,10,10,0,5,10,0,10,0,8.3175,9.005,8.903214286,9.189979236,9.6475,9.7775,9.265,9.563333333,6.666666667,8.115,9.28,10,9.64,9.3775,9.50875,7.4575,7.5,7.777777778,6.666666667,7.314814815,9.485,9.8875,7.5925,8.988333333,8.2225,7.995787037,10,0,10,0,10,7.6425,5.855,5.775,9.35,7.803333333,7.285166667,5,6.666666667,6.666666667,7.1237,0,0,0,7.5,,,5,10,5.625,7.55,66,8.845431177,9.925534,9.59400545,1.99,1.311428571,45.41,7,35,4,45,5.5,7.5325,6.55667304,5.414947237,4.241307463,4.856540225,5.833333333,6.312166667,2.332018505,8.552926734,4.323643048,0.882352941,4.925515672,7.253296384,13.73351808,8.118052658,4.704868355,8.2748,8.626,5,7.161537261,8.453333333,2.32,7.56,12.2,5.9984,10.004,7.337244444,5.826676687,5.020911374,5.42379403,4.683544304,1.64345175,0.769230769,0,0.804227507,4.562202571,10,4.028229097,6,6.676076366,4.433333333,4.47866122,6.887483597,10,5.683031065,10,6.913751536,4.401055972,3.111111111,8.472942737,6.115,8.408761291,8.105623827,6.435749156,6.675192353,5.98,133
2020,Malaysia,South Asia,6.78,82,2,5.065821726,6.351944616,5.479746508,5.951665789,5.64181149,9.386443817,2.110633269,5,10,0,10,10,0,10,0,6.1575,8.395,8.5075,8.946971909,7.2675,9.4725,9.25,8.663333333,3.333333333,5.998333333,5.815,6.666666667,6.240833333,7.72,6.980416667,5.385,5,4.444444444,6.666666667,5.37037037,8.115,9.6625,7.6525,8.476666667,7.4225,6.663634259,10,0,10,0,10,4.4775,4.95,4.7,8.34,5.79,5.6515,5,5.555555556,6.666666667,6.574744444,0,0,0,0,,,5,10,3.75,6.37,101,6.588235294,17.6,8.049046322,7.66,7.125714286,25.06,9,30,9,30,9,4.84,7.12059918,6.314838471,6.733470596,7.524606387,8.333333333,6.442333333,5.729401483,8.632169438,7.382177512,0.647058824,5.877151675,4.222262834,28.88868583,9.283168357,1.792079106,9.7722,-1.139,10,8.319407798,9.86,0.21,8.86,5.7,4.3228,14.193,7.680933333,6.892948945,8.53935502,7.716151982,10,4.168718457,0.769230769,2.558045386,2.498664871,6.973937547,10,7.830323765,10,9.276774588,10,6.665980817,7.331837813,10,4.24404142,10,8.040310008,6.674269835,9.555555556,9.323111122,5.025,9.997647267,8.049577195,8.104193496,8.473759364,7.35,49
2020,Mali,Sub-Saharan Africa,6.01,119,3,3.626871849,4.18194131,2.936102831,5.601888389,3.62749992,6.8304721,10.90317598,0,0,564,2.5,0,826,0,277,5.93,6.9925,2.203214286,4.516843193,9.075,9.4325,7.94,8.815833333,3.333333333,6.074583333,7.2975,10,8.64875,9.4475,9.048125,8.4125,5,6.666666667,6.666666667,6.111111111,9.585,9.075,8.7475,9.135833333,7.46,7.779861111,10,0,7.584700666,2,8.792350333,8.3575,5.4025,5.0225,7.08,7.056666667,6.583833333,5,5.555555556,6.666666667,6.519681178,10,10,10,5,,,5,1.14,5.285,6.12,111,6.552941176,17.72,9.673024523,1.7,4.888571429,32.89,5,37,2,53,3.5,7.6125,6.445407426,5.250720238,3.577808022,4.000506578,3.333333333,5.5975,2.632466106,5.803227379,3.959674438,0.647058824,3.515980186,8.744576984,6.27711508,9.762531337,0.593671659,9.9124,0.438,0,7.10487708,8.206666667,2.69,7.58,12.1,7.0476,7.381,7.611422222,4.557409683,5.300665842,4.929037763,10,1.64345175,0.769230769,0,0.804227507,5.836171873,10,8.113601291,5,7.704533764,5.566666667,4.887751738,5.449854533,8,7.5681075,0,5.24539674,4.011371135,3.333333333,9.051973896,4.2875,8.880242446,6.906225895,6.078441118,6.34279054,5.85,140
2020,Malta,Western Europe,8.2,24,1,7.70524966,6.098494402,6.315068005,7.287006348,6.919886441,9.537790698,1.59,10,10,0,,10,0,10,0,8.445,9.23,9.6125,9.575145349,9.7375,9.1475,9.0075,9.2975,6.666666667,7.982083333,9.345,10,9.6725,9.765,9.71875,9.315,10,,10,10,9.7925,9.8175,9.6975,9.769166667,9.155,9.559791667,0,1,10,0,5,7.4375,5.15,7.6075,9.873333333,6.763333333,7.366333333,7.5,,6.666666667,6.63325,10,10,10,7.5,,,10,10,9.375,8.54,28,2.238235294,32.39,5.964577657,15.31,10,10.42673108,7,35,7,35,7,6.81,6.40256259,6.676557585,6.418215301,6.824556192,10,7.781666667,5.35237337,5.241111259,5.287718773,0.941176471,6.500781514,7.644305803,11.77847099,9.836721277,0.408196806,9.8722,0.639,10,9.33830677,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,7.050733567,8.918054799,7.984394183,10,10,7.692307692,5.004871408,7.565726367,8.395163471,10,5.651823378,10,8.550607793,7.233333333,5.15710036,7.317197323,8,10,10,7.951271836,4.791666667,6.888888889,9.270002677,6.85,7.995633481,8.441903621,7.373015889,7.958298506,7.72,21
2020,Mauritania,Sub-Saharan Africa,5.54,138,4,3.973031638,3.866467058,2.92887129,4.941499997,3.518062026,7.109975069,9.941685762,10,10,0,5,10,0,10,0,3.9325,9.02,8.278928571,7.69445182,8.295,9.1,8.3325,8.575833333,3.333333333,5.954583333,3.9825,6.666666667,5.324583333,8.8025,7.063541667,5.915,2.5,5.555555556,6.666666667,4.907407407,6.6625,7.045,5.3225,6.343333333,5.8825,5.762060185,10,0,0,3,5,5.43,4.5825,6.5625,8.376666667,6.54,6.298333333,5,5.555555556,3.333333333,5.037444444,0,0,0,0,,,0,3.34,0.835,5.12,139,6.367647059,18.35,0,0,10,10.98,5,40,5,40,5,7.2825,5.730029412,3.612270315,2.766843676,3.200941743,,3.67,6.266496842,7.594736795,6.230797768,0.470588235,3.502320078,9.131614167,4.341929164,9.70491857,0.737703575,9.5228,2.386,5,8.339833184,,,7.58,12.1,7.1928,7.018,7.3864,3.30411911,5.565165449,4.434642279,10,1.64345175,3.076923077,0,1.573458276,5.848625139,10,10,9,9.666666667,5.566666667,3.452782632,6.022219658,8,7.942244808,5,5.997318961,2.542262872,2.666666667,9.64193025,4.8775,9.214669262,6.973481854,5.986085151,7.216690259,6.13,125
2020,Mauritius,Sub-Saharan Africa,7.63,50,2,6.010845221,6.255633665,5.437908047,6.469312245,5.350172965,9.156976744,2.9,10,10,0,10,10,0,10,0,8.645,6.1975,9.263214286,9.210095515,8.865,9.76,8.8825,9.169166667,6.666666667,7.917916667,9.2525,6.666666667,7.959583333,9.575,8.767291667,8.855,10,8.888888889,10,9.62962963,9.87,9.83,7.5825,9.094166667,8.2375,8.954074074,10,0,10,0,10,5.9175,6.85,6.06,9.04,7.646666667,7.102833333,7.5,6.666666667,6.666666667,7.587233333,0,0,0,2.5,,,5,10,4.375,7.45,70,5.858823529,20.08,8.386920981,6.42,7.437142857,23.97,10,15,10,15,10,7.815,7.899577473,6.812797798,6.357919859,7.192919255,,7.312,5.252755387,9.48148622,6.137394905,1,6.935324775,8.618258232,6.908708838,9.768131097,0.579672257,9.4838,2.581,10,9.467547332,9.8,0.3,9.84,0.8,8.5792,3.552,9.4064,6.497049332,8.543792112,7.520420722,10,7.001589537,4.615384615,0,3.872324717,7.69978636,8,1.435730331,10,6.478576777,6.666666667,5.975209077,6.235904693,10,8.503450769,10,7.896871868,5.022302468,8.444444444,9.847522034,5.745,9.361302523,8.430694295,7.808544294,7.394664313,7.88,9
2020,Mexico,Latin America & the Caribbean,6.6,98,3,4.041758463,3.692340148,2.850418748,5.561925128,3.530978525,1.752906977,28.37,0,10,0,7.5,9.684573517,24,9.901277181,14,3.5025,6.425,6.716192957,4.234549967,9.645,9.77,9.7225,9.7125,3.333333333,6.522916667,8.7575,6.666666667,7.712083333,8.9225,8.317291667,8.635,7.5,6.666666667,10,8.055555556,8.9925,9.8125,8.0575,8.954166667,7.7425,8.346805556,2.432081147,32,10,0,6.216040574,8.1225,4.9725,3.9875,9.696666667,6.513333333,6.6585,5,4.444444444,6.666666667,5.797130337,10,10,10,0,,,7.5,10,6.875,6.23,109,6.832352941,16.77,8.354223433,6.54,10,13.57,8,35,8,35,8,7.23,8.083315275,4.80643368,4.033914958,5.189834435,5,3.86575,5.071115346,7.327880262,2.471419175,1,4.720793482,8.80887763,5.955611848,9.521784249,1.195539378,9.3206,3.397,5,8.16281547,9.78,0.33,8.58,7.1,5.9104,10.224,8.090133333,6.107055347,8.464028084,7.285541715,10,7.001589537,1.538461538,7.190666685,5.243572587,7.654811909,8,8.1018767,10,8.700625567,6.666666667,4.046313763,7.000571092,8,4.819637278,3,5.5888648,3.112942378,5.777777778,9.570913005,4.845,9.563116541,7.304156984,6.695651114,6.99504716,7.12,64
2020,Moldova,Eastern Europe,7.46,59,2,5.566115498,4.971428829,3.852854331,6.373156051,4.63412695,8.872093023,3.88,10,10,0,5,10,0,10,0,6.87,8.8425,8.673214286,8.772653654,8.0725,8.675,8.5325,8.426666667,6.666666667,7.546666667,9.255,6.666666667,7.960833333,8.3925,8.176666667,7.8825,7.5,6.666666667,6.666666667,6.944444444,9.7425,9.905,8.2725,9.306666667,8.855,8.247152778,10,0,10,0,10,6.695,6.6125,7.19,9.34,5.966666667,7.160833333,5,5.555555556,6.666666667,6.876611111,10,10,10,10,,,10,10,10,7.75,57,6.823529412,16.8,5.959128065,15.33,10,13.03,10,12,5,36,7.5,7.3725,7.531031495,4.961982099,4.389754539,4.888258126,6.666666667,6.222083333,4.318054344,9.567342957,4.419644673,1,5.679223342,8.636411924,6.817940381,9.6636393,0.84090175,9.2468,3.766,5,8.136712806,9.26,1.11,8.94,5.3,7.7952,5.512,8.665066667,6.120676995,8.794682484,7.45767974,10,1.64345175,0.769230769,0,0.804227507,6.731743478,10,6.95669599,10,8.98556533,5.566666667,4.722507397,7.579513392,6,6.788175112,3,5.609477095,4.022160768,6.444444444,9.829916009,6.725,6.378000213,7.948693256,6.891369115,7.16213718,7.05,69
2020,Mongolia,East Asia,7.62,51,2,5.401413966,5.495549638,4.891499852,6.664293784,5.168716223,8.261627907,5.98,10,10,0,10,10,0,10,0,6.6475,9.775,9.488928571,8.875278239,8.8775,9.405,9.1875,9.156666667,3.333333333,6.245,8.635,6.666666667,7.650833333,9.46,8.555416667,8.8425,10,8.888888889,10,9.62962963,9.7525,9.62,8.7475,9.373333333,8.1775,9.005740741,10,0,10,0,10,7.705,6.565,8.5275,9.28,6.846666667,7.784833333,7.5,6.666666667,6.666666667,7.723633333,10,10,10,7.5,,,10,10,9.375,7.85,52,5.667647059,20.73,7.528610354,9.57,6.885714286,25.9,10,10,7,31,8.5,6.9725,7.11089434,5.272449456,4.327382012,4.27428808,8.333333333,5.963416667,6.254579511,9.111264408,5.054941972,1,6.07395693,7.992285014,10.03857493,8.523181177,3.692047056,9.2614,3.693,10,8.944216548,8.853333333,1.72,8.96,5.2,9.0016,2.496,8.938311111,4.987573227,2.593195266,3.790384246,10,8.356548548,0.769230769,0,3.041926439,6.442655449,,10,10,10,8.9,4.652326505,7.788252035,6,9.251725385,3,6.598717321,3.013533752,6.222222222,9.603196258,6.9825,8.68480878,8.497950253,7.167368544,7.922028622,7.3,56
2020,Montenegro,Eastern Europe,7.45,60,2,,,,6.056873081,6.056873081,9.165697674,2.87,10,10,0,7.5,10,0,10,0,7.1425,8.5,9.020357143,9.093027409,7.985,7.31,6.1025,7.1325,6.666666667,6.899583333,7.865,6.666666667,7.265833333,7.04,7.152916667,8.2675,7.5,7.777777778,6.666666667,7.314814815,9.565,9.845,9.18,9.53,8.75,8.465578704,10,0,0,1,5,5.5475,4.845,5.18,9.65,6.813333333,6.407166667,5,5.555555556,3.333333333,5.059211111,10,10,10,10,,,7.5,10,9.375,7.44,71,5.361764706,21.77,,,5.177142857,31.88,10,10,5,39,7.5,7.575,6.403476891,6.065047926,5.580308526,5.562727452,,6.7035,4.795719043,7.676947777,5.888666312,0.941176471,5.86137085,9.755322515,1.223387427,9.199512693,2.001218268,9.9488,-0.256,10,9.725908802,7.8,3.3,9.26,3.7,7.8836,5.291,8.314533333,5.729356607,9.290830423,7.510093515,10,,6.153846154,0,3.076923077,7.225387481,10,8.492133764,10,9.497377921,6.666666667,5.123600165,6.472501755,10,7.755176154,10,7.669657457,5,7.111111111,9.603196258,4.955,9.247116556,6.63720206,7.092270998,8.086435458,7.46,40
2020,Morocco,Middle East & North Africa,5.55,136,4,3.174148307,5.326113018,3.575278677,5.883602408,4.025180001,9.61627907,1.32,10,10,0,5,10,0,10,0,5.5275,8.67,8.456785714,9.036532392,8.99,9.385,5.6725,8.015833333,3.333333333,5.674583333,3.8675,3.333333333,3.600416667,3.08,3.340208333,4.04,2.5,2.222222222,6.666666667,3.796296296,7.5025,9.4075,7.0575,7.989166667,4.235,5.015115741,10,0,0,16,5,5.8275,4.49,2.8625,8.016666667,5.056666667,5.250666667,2.5,2.222222222,3.333333333,3.661244444,0,0,0,2.5,,,0,10,3.125,4.84,147,4.011764706,26.36,8.239782016,6.96,9.594285714,16.42,5,38,3,46,4,7.29,6.627166487,5.963876957,5.412306188,7.161298593,6.666666667,6.283083333,4.880442487,7.518263332,8.079684575,0.764705882,5.731502441,9.526824579,2.365877103,9.864162234,0.339594415,9.8588,0.706,0,7.312446703,9.32,1.02,7.54,12.3,3.1612,17.097,6.673733333,6.742343903,8.080359942,7.411351923,10,1.64345175,0.769230769,0,0.804227507,6.222328191,8,7.171547659,10,8.390515886,1.1,4.717810948,7.259726525,8,5.285869923,3,4.893901233,5.227659543,6,9.674035136,4.29,9.967834252,8.262554397,7.237013888,6.840477002,6.55,99
2020,Mozambique,Sub-Saharan Africa,6.62,94,3,2.457496881,4.413534883,3.230608115,5.184193673,3.348190927,9.010376214,3.404305825,10,0.678979369,924,5,0,333,6.77079819,109,5.0075,4.57,4.575325366,6.79285079,8.6325,9.1125,8.0625,8.6025,6.666666667,7.634583333,8.8875,6.666666667,7.777083333,9.6175,8.697291667,6.9375,5,3.333333333,6.666666667,5,8.6375,9.3575,8.1525,8.715833333,6.21,6.715833333,10,0,10,0,10,5.55,5.1725,4.1475,9.08,6.356666667,6.061333333,5,3.333333333,3.333333333,5.5456,10,10,10,10,,,7.5,10,9.375,6.87,90,4.582759655,24.41861717,9.547683924,2.16,8.437142857,20.47,7,32,5,38,6,5.235,6.760517287,4.55869862,3.63254649,3.808672804,7.5,5.373,1.761425251,7.543776601,2.894040743,0.941176471,4.497725356,8.899322894,5.503385528,7.889117765,5.277205588,9.3716,3.142,5,7.790010165,9.08,1.38,7.94,10.3,7.0336,7.416,8.017866667,4.082998832,7.397057277,5.740028054,10,1.64345175,0,0,0.54781725,6.076427993,10,9.915958794,9,9.638652931,3.333333333,3.630013068,5.437196095,6,0,0,3.066757083,3.302149375,3.777777778,8.332791571,3.7375,8.984099591,7.758134706,5.982075503,6.229161839,6.27,116
2020,Myanmar,South Asia,5.56,135,4,1.403326213,3.452439792,2.599528664,5.11707219,2.551814143,9.341479694,2.265309853,5,0,160,0,7.393998488,84,8.268863477,104,5.225,7.12,4.715408852,7.028444273,6.145,6.6425,6.11,6.299166667,3.333333333,4.81625,5.695,3.333333333,4.514166667,6.7275,5.620833333,5.29,2.5,3.333333333,3.333333333,3.055555556,8.0525,8.585,7.625,8.0875,7.945,6.094513889,8.883561954,2,6.34034383,8,7.611952892,5.55,5.1875,6.98,9.483333333,5.966666667,6.6335,2.5,3.333333333,3.333333333,4.682423912,0,10,5,2.5,,,7.5,10,6.25,5.29,132,4.729978991,23.91807143,9.885558583,0.92,7.865714286,22.47,9,25,9,25,9,5.8525,7.466750372,4.346728897,3.797453333,3.228904753,3.333333333,5.56075,1.870795505,7.358091243,3.095484076,0.882352941,3.834298958,8.515883723,7.420581387,9.233117112,1.917207219,8.86,5.7,0,6.652250209,9.513333333,0.73,8.7,6.5,7.322,6.695,8.511777778,5.190717379,0.887573964,3.039145672,10,0,0.769230769,0,0.256410256,5.451833427,0,8.691069383,9,5.897023128,8.9,3.946228028,7.360477844,8,4.013803077,0,5.370084825,4.946651857,6.888888889,9.636174882,6.5725,9.478410145,6.838969936,7.393599285,6.220235746,5.93,137
2020,Namibia,Sub-Saharan Africa,7.49,58,2,6.199507502,6.41742315,5.519745706,7.053106181,6.03020107,6.534883721,11.92,10,10,0,7.5,10,0,10,0,7.19,9.345,9.147857143,7.841370432,9.58,9.53,9.375,9.495,6.666666667,8.080833333,9.76,10,9.88,9.79,9.835,9.2,7.5,7.777777778,10,8.425925926,9.595,9.495,8.7525,9.280833333,9.5525,9.114814815,10,0,10,0,10,8.5825,5.835,6.77,9.663333333,7.716666667,7.7135,7.5,7.777777778,10,8.598255556,0,10,5,7.5,,,7.5,10,7.5,8.14,45,3.561764706,27.89,8.708446866,5.24,9.26,17.59,6,37,6,37,6,7.0025,6.906542314,6.867909768,6.08851763,6.731758118,10,7.659916667,4.822626662,4.632218476,5.433629353,0.941176471,6.337525846,8.67854879,6.607256048,8.968000565,2.579998587,9.5582,2.209,0,6.801187339,0,16.66,8.46,7.7,4.9796,12.551,4.479866667,5.40989399,5.272221995,5.341057992,10,1.64345175,0.769230769,0,0.804227507,5.156288041,10,3.604963947,10,7.868321316,10,4.629762173,6.146547,10,8.273212426,10,8.174920267,4.803453287,4.222222222,8.177617533,8.9525,8.30614502,6.614783407,6.846120245,7.629787276,6.57,96
2020,Nepal,South Asia,6.77,84,3,3.840143912,4.628905477,4.368212116,6.098062821,4.257209942,9.331395349,2.3,10,10,0,7.5,9.58974491,7,9.339644445,21,7.0825,6.9725,8.640627051,8.9860112,8.38,9.8575,7.2875,8.508333333,3.333333333,5.920833333,7.875,6.666666667,7.270833333,8.895,8.082916667,6.865,7.5,6.666666667,6.666666667,6.944444444,9.47,9.525,9.4725,9.489166667,7.9525,7.812777778,10,0,9.160652295,1,9.580326147,7.4275,6.1775,7.21,9.013333333,6.813333333,7.328333333,5,7.777777778,3.333333333,6.603954118,10,10,10,0,,,7.5,10,6.875,6.93,86,8.935294118,9.62,9.329700272,2.96,8.977142857,18.58,5,36,5,36,5,7.7425,7.996927449,5.209805889,3.565117826,4.703399601,,6.6445,3.341217811,7.980079399,5.101217428,0.941176471,5.067210725,8.070705216,9.64647392,9.254168011,1.864579973,8.9896,5.052,0,6.578618307,4.973333333,7.54,7.56,12.2,5.1688,12.078,5.900711111,4.861003558,7.944978809,6.402991184,10,1.64345175,0,0,0.54781725,5.712879886,8,8.406777304,10,8.802259101,6.666666667,4.025277693,5.599971612,10,2.599481826,10,6.481899633,3.54795297,6.888888889,9.067437825,6.145,8.979394124,5.774083922,6.733792955,7.33931723,6.54,103
2020,Netherlands,Western Europe,8.55,9,1,8.631744253,8.334613498,7.469283387,8.064039449,7.972674179,9.819767442,0.62,10,10,0,10,9.613327638,4,9.585069146,8,9.72,9.505,9.774770969,9.797269206,9.2875,9.3225,9.8625,9.490833333,6.666666667,8.07875,9.775,10,9.8875,9.445,9.66625,8.595,10,,10,10,9.6125,9.885,9.7925,9.763333333,9.1175,9.368958333,10,0,10,0,10,8.2725,6.6625,9.4475,9.91,7.76,8.4105,10,,10,9.602625,10,10,10,7.5,,,10,10,9.375,9.12,10,0.514705882,38.25,2.547683924,27.85,9.497142857,16.76,4,50,4,50,4,7.76,4.863906533,8.044314309,8.231911602,8.477842013,10,9.24525,6.569359262,7.947613359,8.31867377,1,8.354370539,7.188939488,14.05530256,9.618401337,0.953996658,9.7456,1.272,10,9.138235206,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,7.146912415,9.981656882,8.564284649,10,10,8.461538462,5.004871408,7.822136623,8.604238651,5,8.503114921,10,7.83437164,6.666666667,6.401219368,5.177204608,10,7.530693769,10,7.629297402,5.663424333,6,9.845924275,8.755,8.286935212,8.66609015,7.869562328,7.77774379,7.75,17
2020,New Zealand,Oceania,8.75,2,1,8.334415936,7.832734522,7.393616455,8.35681802,7.725950359,9.796511628,0.7,10,10,0,10,0,51,0.966446868,50,9.6775,9.8425,7.212349553,8.50443059,8.7325,9.9325,9.915,9.526666667,6.666666667,8.096666667,9.8775,10,9.93875,9.8525,9.895625,9.2225,10,,10,10,9.8075,9.83,9.7575,9.798333333,9.65,9.667708333,10,0,10,0,10,9.1175,7.515,9.495,9.893333333,8.8,8.964166667,10,,10,9.741041667,10,10,10,10,,,10,10,10,9.09,11,4.220588235,25.65,4.923705722,19.13,7.92,22.28,7,33,7,34,7,7.4,6.292858791,8.655928969,8.48247102,8.09264501,10,8.771583333,7.18406154,9.900981545,8.675329685,1,8.720375138,9.30164685,3.491765751,9.358558689,1.603603278,9.657,1.715,10,9.579301385,8.553333333,2.17,9.62,1.9,8.9588,2.603,9.044044444,7.445031802,8.739651189,8.092341495,10,10,6.923076923,0,5.641025641,8.194352895,10,6.671692099,9,8.5572307,8.9,5.28052171,7.624967098,10,10,10,8.634248135,5.191193422,8.444444444,9.981890841,9.65,9.398830235,8.430694295,8.516175539,8.569218125,8.27,4
2020,Nicaragua,Latin America & the Caribbean,5.96,123,3,2.02069849,3.625438717,2.814239872,3.838858472,2.80080606,7.712209302,7.87,10,10,0,2.5,10,0,10,0,0.915,2.3625,6.539642857,7.12592608,4.1625,6.1625,7.7,6.008333333,3.333333333,4.670833333,7.64,3.333333333,5.486666667,5.78,5.633333333,2.515,0,1.111111111,3.333333333,1.481481481,7.08,9.1475,4.48,6.9025,2.1175,3.25412037,5.405663701,1,10,0,7.702831851,0.8425,2.2325,0.9875,1.273333333,5.27,2.121166667,2.5,3.333333333,3.333333333,3.798133037,10,10,10,10,,,10,10,10,5.33,130,6.291176471,18.61,10,0.42,2.302857143,41.94,8,30,3,47,5.5,6.01,6.020806723,2.884407277,2.515346783,4.004057028,4.166666667,3.20675,5.143385132,6.969375277,5.091712475,1,4.24771258,9.772423778,1.137881108,9.636580242,0.908549394,9.2636,3.682,10,9.668151005,9.64,0.54,8.86,5.7,7.0588,7.353,8.5196,5.061554908,6.071024572,5.56628974,10,10,5.384615385,0,5.128205128,7.303523717,10,9.175540737,9,9.391846912,6.666666667,4.978574515,5.527552763,2,6.258626923,10,5.905236811,3.321315447,3.555555556,8.861625155,2.44,7.23902988,7.74692538,5.527408569,6.941497431,6.84,82
2020,Niger,Sub-Saharan Africa,6.33,110,3,3.450221114,4.500891274,3.650967462,6.321031196,3.818029119,8.708129395,4.444034881,10,8.636744875,512,2.5,0,364,6.796834965,83,7.445,8.1075,6.21229712,7.460213257,8.46,9.575,8.96,8.998333333,6.666666667,7.8325,8.2825,10,9.14125,7.8975,8.519375,7.7825,5,5.555555556,3.333333333,4.62962963,8.7475,9.71,9.155,9.204166667,7.0425,7.164699074,10,0,8.867906968,1,9.433953484,8.2725,6.6825,7.245,8.226666667,6.82,7.449333333,5,6.666666667,3.333333333,6.376657363,10,10,10,0,,,0,9.8,4.95,6.59,97,6.326470588,18.49,9.839237057,1.09,4.588571429,33.94,7,35,3,46,5,8.045,6.759855815,5.425217096,4.323428667,4.214526417,3.333333333,4.513166667,4.404751757,7.321846757,,0.529411765,3.66362621,9.903379399,-0.483103004,9.542570213,1.143574469,9.4204,2.898,0,7.216587403,3.819516225,9.270725662,7.58,12.1,7.0476,7.381,6.149038742,7.511935234,4.377589308,5.944762271,10,1.64345175,0.769230769,0,0.804227507,5.72450713,10,6.62650489,5,7.208834963,1.666666667,5.947794119,7.792746623,8,7.381038846,0,5.131374376,5.557690462,4.888888889,9.55980237,6.8325,9.262603743,6.973481854,7.17916122,6.506456853,5.97,135
